NU_INSCRICAO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
2,10E+11;9;M;1;3;1;1;0;1;;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;447;592.5;562.1;480.2;1;1;120;40;40;120;40;360;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3201308;Cariacica;32;ES;3201308;Cariacica;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;515.2;621.8;612.9;604.5;0;1;160;200;160;200;200;920;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3203502;Montanha;32;ES;;;;1;1;1;1;522.2;518.8;510.8;583.2;1;1;120;120;100;120;140;600;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3200904;Barra de São Francisco;32;ES;3200904;Barra de São Francisco;32;ES;1;2;1;1;1;1;1;573.2;571.6;562.5;653.2;0;1;140;180;120;140;200;780;B
2,10E+11;1;M;1;3;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;445.2;555.5;601.2;689;0;1;160;180;140;120;0;600;B
2,10E+11;11;M;1;1;1;1;9;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;714;751.1;688.7;869.9;0;1;160;200;200;200;200;960;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3202108;Ecoporanga;32;ES;3202108;Ecoporanga;32;ES;2;1;1;1;1;1;1;431.7;541.7;524.4;596.5;0;1;100;120;80;120;120;540;B
2,10E+11;7;F;1;2;1;1;4;1;;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;558.3;486.7;527.1;514;1;1;120;180;120;160;120;700;B
2,10E+11;11;F;0;1;1;1;9;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;1;1;0;;555.4;525.5;;0;1;120;120;100;120;120;580;B
2,10E+11;2;F;1;3;2;2;0;2;1;0;3203403;Mimoso do Sul;32;ES;3203403;Mimoso do Sul;32;ES;2;1;1;1;1;1;1;387.8;526.1;318.4;402.1;0;1;120;200;140;200;180;840;B
2,10E+11;14;F;2;3;2;2;0;2;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;362.7;499;376.3;413.9;1;1;40;80;80;40;0;240;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;587.7;622.5;591.5;599.6;0;1;160;200;160;140;160;820;B
2,10E+11;5;M;1;1;1;1;2;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;457.2;547.7;539.5;637;1;1;120;120;100;120;80;540;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;639.6;746.3;650.8;814.5;0;1;160;200;160;200;160;880;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3204906;São Mateus;32;ES;3204906;São Mateus;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;472.3;549.1;546.5;406.8;1;1;120;120;120;140;120;620;B
2,10E+11;3;F;0;1;1;2;0;2;1;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;464.4;629.2;584.1;595.7;0;1;140;200;140;140;80;700;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;562.7;520;390.3;575.8;0;1;140;180;120;160;200;800;B
2,10E+11;2;M;1;3;1;2;0;2;1;0;3202603;Iconha;32;ES;3200409;Anchieta;32;ES;2;1;1;1;1;1;1;542.6;522.3;486.9;548.8;0;1;80;140;120;120;0;460;B
2,10E+11;3;M;0;1;1;2;0;3;1;0;3205069;Venda Nova do Imigrante;32;ES;3205069;Venda Nova do Imigrante;32;ES;4;1;1;1;1;1;1;689.5;732.4;688;848.5;0;1;160;200;180;200;160;900;B
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;2;1;2;0;2;1;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;531.6;611;576.2;589.2;1;1;120;120;120;120;120;600;B
2,10E+11;11;F;1;3;1;1;7;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;510.8;428.7;516.3;489.7;1;1;100;120;100;120;20;460;B
2,10E+11;3;F;1;3;1;1;0;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;439.1;562.4;584.3;523.1;1;1;140;200;120;120;100;680;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;3204906;São Mateus;32;ES;3204906;São Mateus;32;ES;2;1;1;1;1;1;1;541.7;576.3;548.9;605;1;1;160;200;140;160;200;860;B
2,10E+11;5;F;1;3;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;7;F;1;1;1;1;5;1;;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;552;666.5;665.1;707.1;1;1;160;200;160;200;200;920;B
2,10E+11;6;F;0;1;1;1;4;1;;0;;;;;3203908;Nova Venécia;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;4;1;2;0;2;1;0;3205309;Vitória;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;475.8;566.6;537.3;570.6;0;1;120;200;120;140;140;720;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;1;1;1;1;397.9;480.5;473.5;399.8;0;1;120;120;100;120;40;500;B
2,10E+11;3;M;1;3;1;2;0;2;1;0;3205010;Sooretama;32;ES;3205010;Sooretama;32;ES;2;1;1;1;1;1;1;413.2;435.4;435.3;450.2;1;1;100;40;40;120;40;340;B
2,10E+11;3;M;1;1;1;2;0;2;1;0;;;;;3200409;Anchieta;32;ES;;;;1;1;1;1;504.4;601.9;574.5;660.7;1;1;120;120;140;160;120;660;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3200805;Baixo Guandu;32;ES;;;;1;1;1;1;461;572.2;514.5;490.7;0;1;120;200;160;160;180;820;B
2,10E+11;1;F;0;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;649.1;632.2;625.7;711.3;0;1;160;200;180;180;180;900;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;3204906;São Mateus;32;ES;3204906;São Mateus;32;ES;2;1;1;1;1;1;1;465;408;570.8;376.8;0;1;100;120;100;140;160;620;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3205002;Serra;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;385.8;456.8;359.2;451.8;0;1;80;120;80;100;100;480;B
2,10E+11;6;F;1;3;1;1;4;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;404.9;520.1;513.5;438.6;0;1;120;120;100;120;100;560;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3203320;Marataízes;32;ES;;;;1;1;1;1;450.5;515.6;528.5;488.3;1;1;140;200;160;160;180;840;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;406.8;569.3;492.7;647.2;1;1;140;180;120;160;140;740;B
2,10E+11;3;F;1;2;1;1;1;1;;0;;;;;3205101;Viana;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3200300;Alfredo Chaves;32;ES;3202405;Guarapari;32;ES;2;1;1;1;1;1;1;441.3;504.2;496.5;399.3;0;1;160;180;140;160;140;780;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;437;528.7;511.8;373.7;1;1;140;180;140;160;120;740;B
2,10E+11;12;F;1;3;1;1;15;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;2;3;1;2;0;2;1;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;2;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;436.7;531;557.6;499.3;1;1;140;120;100;120;140;620;B
2,10E+11;6;F;1;3;1;1;3;1;;0;;;;;3200607;Aracruz;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;0;1;1;2;0;2;1;0;3136702;Juiz de Fora;31;MG;3205309;Vitória;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;5;F;1;1;1;1;2;1;;0;;;;;3201407;Castelo;32;ES;;;;1;1;1;1;641.3;595.3;566.4;736.7;1;1;160;120;200;200;160;840;B
2,10E+11;6;F;1;1;1;1;1;1;;0;;;;;3200805;Baixo Guandu;32;ES;;;;1;1;1;1;526.5;544.6;544.2;616.6;1;1;100;100;120;120;80;520;B
2,10E+11;10;F;1;1;1;1;7;1;;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;476.2;514;557.4;416.1;0;1;120;120;120;120;100;580;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3201308;Cariacica;32;ES;3205200;Vila Velha;32;ES;1;1;1;1;1;1;1;574.4;628.5;617;766.9;0;1;160;200;140;160;180;840;B
2,10E+11;2;M;1;3;1;2;0;2;1;0;3201506;Colatina;32;ES;3201506;Colatina;32;ES;2;1;1;1;1;1;1;555.3;519.7;440.9;635.2;1;1;120;140;140;120;80;600;B
2,10E+11;4;F;1;1;1;2;0;3;1;0;3205309;Vitória;32;ES;3205002;Serra;32;ES;4;1;1;1;1;1;1;589.3;540.7;494.4;536.8;0;1;160;200;160;180;200;900;B
2,10E+11;8;F;1;2;2;1;5;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;495.5;451.6;416.4;459.6;0;1;160;140;120;160;180;760;B
2,10E+11;9;M;1;1;1;1;6;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;513;465.2;489.3;653.7;1;1;120;120;100;140;120;600;B
2,10E+11;2;F;1;2;1;2;0;2;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;2;1;1;1;1;1;1;467;485.9;486;577.1;0;1;140;200;140;160;140;780;B
2,10E+11;8;F;1;3;1;1;3;1;;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;555;464.3;438.2;401.6;1;1;120;40;40;100;20;320;B
2,10E+11;4;F;1;3;1;1;0;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;381.5;407.4;421.6;443.3;1;1;80;100;100;80;0;360;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;495.1;615.5;622.7;585.1;0;1;120;120;120;120;120;600;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;567.1;580.5;532.2;449.2;0;1;160;200;140;160;200;860;B
2,10E+11;15;F;3;2;1;1;9;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;428;526.4;564;605.4;1;1;100;200;100;120;140;660;B
2,10E+11;7;F;1;1;1;1;4;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;446.9;551.9;476.9;481.3;0;1;120;120;100;100;120;560;B
2,10E+11;6;F;1;2;1;1;2;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;2;1;2;0;2;1;0;3201902;Domingos Martins;32;ES;3201902;Domingos Martins;32;ES;2;1;1;1;1;1;1;507.9;565.9;514.4;491.4;0;1;120;120;120;120;160;640;A
2,10E+11;11;F;1;3;1;1;7;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;M;1;1;1;1;1;1;;0;;;;;3204906;São Mateus;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;13;F;3;4;1;1;0;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;3;F;1;1;2;2;0;2;1;0;3202306;Guaçuí;32;ES;3202306;Guaçuí;32;ES;2;1;1;1;1;1;1;515.1;508.2;488.8;420.3;1;1;120;200;120;140;120;700;B
2,10E+11;3;F;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;1;F;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;450.1;593;552.6;672.7;0;1;160;200;160;160;200;880;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3200607;Aracruz;32;ES;3200607;Aracruz;32;ES;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;493.5;564.6;562.8;688.2;0;1;140;200;140;140;140;760;B
2,10E+11;12;M;2;3;1;1;0;1;;0;;;;;3201506;Colatina;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;F;1;3;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;520.9;541.1;489.8;452.8;0;1;160;200;160;160;160;840;B
2,10E+11;5;F;1;1;1;1;2;1;;0;;;;;3200409;Anchieta;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;1;1;1;1;418.8;495.8;422.5;571.9;1;1;100;40;40;80;0;260;B
2,10E+11;5;F;1;1;1;1;0;1;;0;;;;;3201159;Brejetuba;32;ES;;;;1;1;1;1;441.7;576.6;561.6;595.9;0;1;120;120;120;120;120;600;B
2,10E+11;3;M;1;1;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;1;F;1;3;1;3;0;1;;1;;;;;3205002;Serra;32;ES;;;;1;1;1;1;413;542.1;492.4;460.5;0;1;120;120;120;120;0;480;B
2,10E+11;3;F;1;3;1;2;0;2;1;0;3200607;Aracruz;32;ES;3200607;Aracruz;32;ES;2;1;1;1;1;1;1;426.1;586.6;494.9;520.2;1;1;120;120;120;140;100;600;B
2,10E+11;5;F;1;3;1;1;1;1;;0;;;;;3205002;Serra;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;2;F;1;2;1;2;0;2;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;2;1;1;1;1;1;1;405.2;511.1;449.9;453.2;1;1;120;200;140;140;120;720;B
2,10E+11;5;M;1;3;1;1;1;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;10;F;1;1;1;1;8;1;;0;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;619.6;660.3;608.7;602.7;1;1;160;200;160;180;200;900;B
2,10E+11;18;F;1;3;1;1;13;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;455.2;362.1;468.2;365.9;0;6;0;0;0;0;0;0;A
2,10E+11;12;F;2;1;1;1;0;1;;0;;;;;3203403;Mimoso do Sul;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;10;M;1;3;1;1;8;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;1;1;1;1;594.6;617.9;566.5;639.4;1;1;140;200;180;180;200;900;B
2,10E+11;9;M;1;1;1;1;0;1;;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;538.5;532.7;512.6;565.5;0;1;120;120;100;120;140;600;B
2,10E+11;14;M;2;3;1;1;16;1;;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;581;638.5;592.1;531.3;1;1;120;200;120;120;160;720;B
2,10E+11;15;M;3;3;1;1;16;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;422.6;400.9;440.3;395.4;0;1;100;120;80;100;100;500;B
2,10E+11;13;M;1;1;1;1;16;1;;0;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;458.6;593.1;517.4;671.1;1;1;120;120;120;120;100;580;A
2,10E+11;2;M;1;1;1;2;0;2;1;0;;;;;3204708;São Gabriel da Palha;32;ES;;;;1;1;1;1;483.2;540.8;495;479.4;0;1;120;120;80;120;80;520;B
2,10E+11;5;M;1;2;1;2;0;2;1;0;3205002;Serra;32;ES;3205002;Serra;32;ES;2;1;1;0;1;1;0;;399.3;480.8;;0;1;80;120;100;120;60;480;B
2,10E+11;2;F;1;1;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;458;566.1;515.7;486.5;0;1;160;200;160;180;180;880;B
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3202405;Guarapari;32;ES;;;;1;1;1;1;398;564.2;540;534.7;1;1;140;200;140;200;160;840;B
2,10E+11;3;F;1;4;1;2;0;2;1;0;;;;;3201407;Castelo;32;ES;;;;1;1;1;1;479;562.2;574.5;612;1;1;120;180;160;180;120;760;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;3202405;Guarapari;32;ES;3202405;Guarapari;32;ES;1;1;1;1;1;1;1;556.1;600;571.1;643.6;0;1;180;180;140;180;200;880;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3201506;Colatina;32;ES;;;;1;1;1;1;452.3;544;460.7;542.8;0;1;140;160;60;160;160;680;B
2,10E+11;4;F;1;1;1;1;1;1;;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;11;F;0;3;1;1;6;1;;0;;;;;3202801;Itapemirim;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3201902;Domingos Martins;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;5;M;1;2;1;1;2;1;;0;;;;;3200607;Aracruz;32;ES;;;;1;1;1;1;406.4;544.3;547.6;592.6;1;1;120;120;120;120;80;560;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3201902;Domingos Martins;32;ES;3201902;Domingos Martins;32;ES;2;1;1;1;1;1;1;428.7;516.6;432.2;385.2;0;1;120;40;40;140;40;380;A
2,10E+11;5;F;1;1;1;1;1;1;;0;;;;;3203205;Linhares;32;ES;;;;1;1;1;1;597.4;596.4;645;572.9;0;1;160;200;140;120;160;780;B
2,10E+11;5;M;1;1;1;1;1;1;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;554.2;521.3;544.6;507.8;0;1;120;140;120;120;100;600;B
2,10E+11;9;F;1;3;1;1;6;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;A
2,10E+11;12;M;2;3;1;1;9;1;;0;;;;;3204906;São Mateus;32;ES;;;;1;1;1;1;522.5;450.9;461.8;402;1;1;100;120;100;120;120;560;B
2,10E+11;4;F;1;2;1;2;0;2;1;0;3201209;Cachoeiro de Itapemirim;32;ES;3201209;Cachoeiro de Itapemirim;32;ES;2;1;1;1;1;1;1;409.9;504.2;502.7;429.8;0;1;140;120;120;120;80;580;B
2,10E+11;3;M;1;1;1;1;1;1;;0;;;;;3201902;Domingos Martins;32;ES;;;;1;1;1;1;557.4;602.9;582.3;664.8;1;1;160;200;180;160;160;860;B
2,10E+11;2;M;1;3;1;3;0;1;;1;;;;;3201308;Cariacica;32;ES;;;;1;1;1;1;646;692.4;650.9;707.8;1;1;180;200;160;180;200;920;B
2,10E+11;12;F;3;2;1;1;14;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;4;M;1;3;1;1;1;1;;0;;;;;3204559;Santa Maria de Jetibá;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;M;1;3;1;2;0;2;1;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;414.3;452.6;483;512.9;0;1;120;120;120;120;120;600;B
2,10E+11;12;M;2;1;1;1;1;1;;0;;;;;3201209;Cachoeiro de Itapemirim;32;ES;;;;0;1;1;0;;400;406;;0;4;0;0;0;0;0;0;B
2,10E+11;4;F;1;3;1;2;0;2;1;0;3202405;Guarapari;32;ES;3202405;Guarapari;32;ES;1;1;1;1;1;1;1;619.9;623.8;649.7;678.6;1;1;160;200;180;200;180;920;B
2,10E+11;8;F;1;3;1;1;4;1;;0;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;402.9;504.2;467.9;387.2;0;1;100;120;100;100;120;540;B
2,10E+11;8;F;1;1;1;1;4;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;A
2,10E+11;2;F;1;1;1;3;0;1;;1;;;;;3205309;Vitória;32;ES;;;;1;1;1;1;562;590.4;576.6;636.9;0;1;160;200;120;200;180;860;B
2,10E+11;2;F;1;1;1;2;0;2;1;0;3201407;Castelo;32;ES;3201407;Castelo;32;ES;2;1;1;1;1;1;1;386.1;479;451.7;459.7;1;1;80;120;80;120;180;580;B
2,10E+11;18;F;4;3;2;2;0;2;;0;;;;;3205200;Vila Velha;32;ES;;;;1;1;1;1;468.7;457;447.5;434.6;1;6;0;0;0;0;0;0;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;391.2;529.3;525.3;596.1;1;1;120;120;120;120;160;640;B
2,10E+11;7;M;1;3;1;1;4;1;;0;;;;;3202801;Itapemirim;32;ES;;;;1;1;1;1;593.5;603.6;559;563.1;0;1;100;120;120;120;140;600;B
2,10E+11;12;M;1;3;1;1;7;1;;0;;;;;3201308;Cariacica;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;;;;;3201605;Conceição da Barra;32;ES;;;;1;1;1;1;386;522.4;478.8;558.7;0;1;120;140;120;140;120;640;B
2,10E+11;5;M;1;1;1;1;2;1;;0;;;;;3200201;Alegre;32;ES;;;;1;1;1;1;400.4;575.8;567;564.3;1;1;120;160;140;180;200;800;B
2,10E+11;2;M;1;3;1;2;0;2;1;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;458.9;589.8;358.4;469.7;1;1;140;200;140;180;160;820;B
2,10E+11;4;M;1;2;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;2;1;1;1;1;1;1;393.6;365.8;378.7;436;1;1;120;120;120;120;100;580;B
2,10E+11;3;F;1;1;1;2;0;2;1;0;3200201;Alegre;32;ES;3200201;Alegre;32;ES;2;1;1;1;1;1;1;466.6;471.2;517.8;559;0;1;120;120;120;140;80;580;B
2,10E+11;8;F;1;2;1;1;6;1;;0;;;;;3205200;Vila Velha;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;15;M;3;1;1;1;16;1;;0;;;;;3201506;Colatina;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;2;M;1;1;1;2;0;2;1;0;;;;;3200102;Afonso Cláudio;32;ES;;;;1;1;1;1;431.4;501;437.3;545.5;0;1;140;180;140;180;160;800;B
2,10E+11;6;F;1;1;1;1;3;1;;0;;;;;3201407;Castelo;32;ES;;;;1;1;1;1;626.7;567.5;605.4;617.1;1;1;120;200;140;120;80;660;B
2,10E+11;4;F;1;1;1;2;0;2;1;0;;;;;3203205;Linhares;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;A
2,10E+11;4;F;1;3;1;1;1;1;;0;;;;;3202405;Guarapari;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;2;1;1;1;1;1;1;443.6;517.9;500.6;565;1;1;120;120;140;160;140;680;B
2,10E+11;5;F;1;3;1;1;2;1;;0;;;;;3205002;Serra;32;ES;;;;1;1;1;1;379.4;510;506.3;511.7;1;1;120;120;100;120;100;560;B
2,10E+11;4;F;1;3;1;1;2;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;0;;;;;;;;B
2,10E+11;3;F;1;3;1;1;0;1;;0;;;;;3205309;Vitória;32;ES;;;;0;0;0;0;;;;;1;;;;;;;;B
2,10E+11;3;F;1;1;1;2;0;3;1;0;3205200;Vila Velha;32;ES;3205200;Vila Velha;32;ES;4;1;1;1;1;1;1;635.6;671.1;653;668.8;0;1;160;200;140;160;180;840;B
2,10E+11;5;F;1;3;1;1;1;1;;0;;;;;3200904;Barra de São Francisco;32;ES;;;;1;1;1;1;448.9;548.7;538.5;498.2;0;1;80;120;120;120;120;560;B
2,10E+11;2;F;1;3;1;2;0;2;1;0;3203205;Linhares;32;ES;3203205;Linhares;32;ES;4;1;1;1;1;1;1;575.5;508.6;521.4;574.7;1;1;140;160;120;200;200;820;B
2,10E+11;11;F;1;2;1;1;0;1;;0;;;;;3202306;Guaçuí;32;ES;;;;1;1;1;1;453.5;560.6;513.7;433.2;1;1;100;120;120;100;160;600;B
2,10E+11;4;M;1;1;1;2;0;2;1;0;3202405;Guarapari;32;ES;3202405;Guarapari;32;ES;1;1;1;1;1;1;1;587.3;625.9;604.6;722.3;0;1;120;40;40;120;40;360;B
2,10E+11;11;F;1;1;1;1;8;1;;0;;;;;3205309;Vitória;32;ES;;;;0;1;1;0;;452.7;519.3;;0;1;100;120;100;140;120;580;B
2,10E+11;3;M;1;2;1;2;0;2;1;0;3205309;Vitória;32;ES;3205309;Vitória;32;ES;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
