NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,RACA,NACIONALIDADE,TP_ST_CONCLUSAO,ESCOLA,IN_TREINEIRO,NO_MUNICIPIO_ESC,NO_MUNICIPIO_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,COMP1,COMP2,COMP3,COMP4,COMP5,NOTA_REDACAO,INTERNET
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,449.8,503.1,500.0,555.2,ingles,1.0,100.0,40.0,40.0,120.0,40.0,340.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,São Mateus,1,0,0,1,498.2,,,650.6,ingles,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,544.9,613.2,611.3,697.7,ingles,1.0,160.0,180.0,160.0,180.0,160.0,840.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Iúna,1,1,1,1,528.8,576.8,565.4,507.2,ingles,1.0,160.0,180.0,140.0,140.0,160.0,780.0,sim
"2,10E+11",<_17,F,3,parda,1,3,nao_respondeu,1,,Vila Velha,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,465.8,566.2,605.3,520.0,ingles,1.0,100.0,120.0,120.0,100.0,60.0,500.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,567.8,587.2,604.5,577.0,ingles,1.0,180.0,200.0,160.0,200.0,180.0,920.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,456.9,578.3,566.7,660.4,espanhol,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Santa Maria de Jetibá,1,1,1,1,439.1,517.7,521.2,464.1,ingles,1.0,120.0,200.0,120.0,140.0,100.0,680.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Aracruz,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,630.1,694.2,603.7,693.0,ingles,1.0,160.0,200.0,200.0,200.0,180.0,940.0,sim
"2,10E+11",19,F,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Linhares,1,1,1,1,448.4,460.7,423.3,508.2,espanhol,1.0,160.0,200.0,140.0,160.0,140.0,800.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,461.9,520.5,563.1,688.9,ingles,1.0,160.0,200.0,140.0,160.0,180.0,840.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,454.3,574.2,534.6,640.2,ingles,1.0,160.0,200.0,160.0,180.0,140.0,840.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,468.6,503.9,565.2,400.0,espanhol,1.0,120.0,180.0,120.0,180.0,140.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,558.8,541.2,502.2,453.5,ingles,1.0,120.0,140.0,100.0,140.0,120.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,São Mateus,0,1,1,0,,572.2,550.5,,ingles,1.0,120.0,160.0,120.0,120.0,80.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,639.4,602.1,546.6,694.7,ingles,1.0,160.0,200.0,160.0,180.0,180.0,880.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,424.0,620.6,628.1,477.3,ingles,1.0,140.0,200.0,120.0,120.0,100.0,680.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,475.2,556.4,486.7,433.6,ingles,1.0,140.0,160.0,120.0,120.0,140.0,680.0,sim
"2,10E+11",19,F,1,parda,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,499.0,466.4,522.1,496.9,espanhol,1.0,140.0,120.0,120.0,160.0,120.0,660.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,557.5,550.5,593.6,609.6,ingles,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,501.4,536.7,464.4,699.5,ingles,1.0,160.0,180.0,180.0,160.0,160.0,840.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Cariacica,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,502.6,521.2,502.5,619.7,ingles,1.0,120.0,120.0,120.0,100.0,60.0,520.0,sim
"2,10E+11",46_50,F,3,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,403.2,371.2,372.0,408.9,ingles,1.0,80.0,120.0,80.0,100.0,120.0,500.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,465.8,513.8,495.4,593.4,ingles,1.0,140.0,160.0,120.0,120.0,160.0,700.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,474.8,518.1,554.5,531.7,ingles,1.0,100.0,120.0,100.0,120.0,0.0,440.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Afonso Cláudio,1,1,1,1,412.0,559.2,550.3,428.2,ingles,1.0,120.0,160.0,120.0,140.0,120.0,660.0,sim
"2,10E+11",23,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,452.0,485.3,496.8,427.8,ingles,6.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Santa Maria de Jetibá,1,1,1,1,430.1,515.4,501.5,485.8,ingles,1.0,140.0,180.0,120.0,160.0,100.0,700.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,546.1,598.2,579.1,602.2,ingles,1.0,160.0,200.0,160.0,200.0,200.0,920.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Domingos Martins,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,557.4,586.9,550.7,652.6,espanhol,1.0,120.0,180.0,160.0,140.0,140.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Colatina,1,1,1,1,473.4,493.6,465.1,514.4,ingles,1.0,120.0,120.0,120.0,120.0,160.0,640.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Domingos Martins,0,1,1,0,,523.9,541.6,,ingles,1.0,120.0,120.0,120.0,100.0,100.0,560.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,470.6,502.2,517.5,584.5,ingles,1.0,120.0,160.0,120.0,120.0,120.0,640.0,nao
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Iúna,0,1,1,0,,461.6,592.4,,espanhol,1.0,100.0,200.0,100.0,120.0,120.0,640.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,522.8,444.8,525.4,629.4,ingles,1.0,140.0,120.0,120.0,120.0,80.0,580.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,506.6,492.6,536.4,396.6,ingles,6.0,0.0,0.0,0.0,0.0,0.0,0.0,nao
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,470.3,565.6,589.5,449.8,ingles,1.0,100.0,180.0,120.0,120.0,120.0,640.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Colatina,0,1,1,0,,336.6,459.1,,ingles,1.0,120.0,80.0,80.0,120.0,120.0,520.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,403.7,599.6,547.7,695.0,espanhol,1.0,120.0,120.0,100.0,120.0,100.0,560.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,493.1,543.2,427.2,448.5,espanhol,1.0,100.0,100.0,80.0,120.0,80.0,480.0,sim
"2,10E+11",18,F,1,preta,1,3,nao_respondeu,1,,Vitória,1,1,1,1,498.2,566.0,499.4,564.9,ingles,1.0,80.0,160.0,80.0,120.0,100.0,540.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Anchieta,1,1,1,1,569.4,596.9,585.0,582.0,ingles,1.0,140.0,120.0,120.0,120.0,80.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,441.4,460.0,474.4,495.0,espanhol,1.0,80.0,80.0,100.0,80.0,80.0,420.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,479.2,568.7,551.5,599.3,ingles,1.0,120.0,200.0,160.0,180.0,180.0,840.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,504.8,540.0,563.7,630.6,ingles,1.0,140.0,180.0,140.0,200.0,140.0,800.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,470.2,501.3,530.2,489.1,ingles,1.0,160.0,200.0,160.0,160.0,200.0,880.0,sim
"2,10E+11",<_17,F,1,parda,2,3,nao_respondeu,1,,Colatina,1,1,1,1,423.0,580.4,508.7,436.6,espanhol,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,564.5,596.1,561.8,712.9,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,573.1,633.9,654.1,688.6,ingles,1.0,160.0,200.0,140.0,180.0,200.0,880.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,483.2,556.9,542.5,640.7,ingles,1.0,100.0,120.0,80.0,120.0,80.0,500.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,601.4,600.4,575.4,517.1,ingles,1.0,160.0,200.0,160.0,160.0,180.0,860.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,484.9,586.1,574.4,700.0,ingles,1.0,140.0,200.0,120.0,120.0,60.0,640.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,423.9,459.8,,ingles,1.0,140.0,200.0,120.0,160.0,120.0,740.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,581.1,531.7,,ingles,1.0,120.0,180.0,120.0,120.0,100.0,640.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,565.0,568.4,525.1,668.0,ingles,1.0,160.0,200.0,160.0,200.0,180.0,900.0,sim
"2,10E+11",17,M,1,indigena,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,510.5,373.7,526.4,533.3,ingles,1.0,120.0,180.0,120.0,140.0,0.0,560.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Colatina,1,1,1,1,586.5,587.3,536.4,656.2,ingles,1.0,160.0,200.0,160.0,180.0,140.0,840.0,sim
"2,10E+11",17,F,0,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,623.8,644.3,616.9,645.9,ingles,1.0,180.0,200.0,160.0,160.0,200.0,900.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,530.4,538.7,572.6,625.4,ingles,1.0,120.0,180.0,120.0,120.0,80.0,620.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Linhares,1,1,1,1,414.5,441.7,476.3,600.8,ingles,1.0,100.0,120.0,80.0,80.0,60.0,440.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Linhares,1,0,0,1,418.0,,,677.6,ingles,,,,,,,,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,458.7,577.4,576.7,508.6,ingles,1.0,160.0,200.0,160.0,200.0,180.0,900.0,sim
"2,10E+11",18,F,1,parda,2,3,nao_respondeu,1,,Vitória,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,Serra,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,407.5,525.1,561.1,598.0,ingles,1.0,140.0,180.0,140.0,160.0,140.0,760.0,sim
"2,10E+11",17,F,0,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,520.8,543.6,586.7,635.6,espanhol,1.0,160.0,200.0,180.0,200.0,200.0,940.0,nao
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,0,1,1,0,,574.7,521.9,,espanhol,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",<_17,F,1,preta,2,3,nao_respondeu,1,,São Gabriel da Palha,1,1,1,1,541.9,562.0,554.1,707.6,ingles,1.0,140.0,200.0,120.0,140.0,120.0,720.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,535.5,597.8,638.8,680.1,ingles,1.0,160.0,200.0,180.0,120.0,120.0,780.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Pinheiros,1,1,1,1,450.9,544.4,506.0,431.8,espanhol,1.0,160.0,200.0,140.0,180.0,100.0,780.0,nao
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Pinheiros,1,1,1,1,475.5,492.1,369.4,389.8,ingles,1.0,100.0,180.0,120.0,120.0,40.0,560.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,449.5,473.8,488.8,521.2,ingles,1.0,100.0,120.0,80.0,100.0,40.0,440.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,547.2,682.5,630.3,872.5,ingles,1.0,180.0,200.0,140.0,160.0,180.0,860.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,472.9,579.0,557.0,488.6,ingles,1.0,160.0,200.0,180.0,200.0,200.0,940.0,sim
"2,10E+11",17,M,1,branca,2,3,nao_respondeu,1,,São Mateus,1,1,1,1,411.0,492.1,586.4,473.8,ingles,1.0,100.0,160.0,120.0,160.0,120.0,660.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,0,0,1,510.6,,,532.8,ingles,,,,,,,,sim
"2,10E+11",<_17,F,0,parda,1,3,nao_respondeu,1,,Venda Nova do Imigrante,0,1,1,0,,506.2,511.7,,ingles,1.0,120.0,120.0,100.0,120.0,0.0,460.0,nao
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,0,1,1,0,,457.9,522.0,,ingles,4.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",19,F,1,branca,1,3,nao_respondeu,1,,Vitória,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,459.7,521.9,568.5,566.0,espanhol,1.0,140.0,180.0,140.0,160.0,100.0,720.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Pinheiros,1,1,1,1,478.0,456.8,357.3,368.6,espanhol,1.0,80.0,40.0,40.0,120.0,40.0,320.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,547.9,534.0,524.9,638.6,ingles,1.0,120.0,200.0,140.0,160.0,200.0,820.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,São Gabriel da Palha,1,1,1,1,386.1,570.2,520.5,410.9,espanhol,1.0,120.0,160.0,120.0,140.0,100.0,640.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,423.8,486.3,524.4,397.8,ingles,1.0,160.0,180.0,120.0,120.0,120.0,700.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,685.6,703.9,669.7,744.1,ingles,1.0,140.0,200.0,160.0,180.0,200.0,880.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,442.6,532.1,555.6,424.9,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,420.3,567.1,600.7,648.7,ingles,1.0,160.0,200.0,160.0,180.0,180.0,880.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,442.4,453.2,480.0,469.1,ingles,1.0,120.0,140.0,120.0,120.0,0.0,500.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,São Mateus,1,1,1,1,469.6,463.6,474.6,493.6,ingles,1.0,120.0,120.0,100.0,120.0,80.0,540.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Guarapari,0,0,0,0,,,,,ingles,,,,,,,,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Montanha,0,0,0,0,,,,,espanhol,,,,,,,,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,445.2,555.5,601.2,689.0,ingles,1.0,160.0,180.0,140.0,120.0,0.0,600.0,sim
"2,10E+11",<_17,F,0,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,649.1,632.2,625.7,711.3,ingles,1.0,160.0,200.0,180.0,180.0,180.0,900.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,495.1,615.5,622.7,585.1,ingles,1.0,120.0,120.0,120.0,120.0,120.0,600.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,450.1,593.0,552.6,672.7,ingles,1.0,160.0,200.0,160.0,160.0,200.0,880.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,413.0,542.1,492.4,460.5,ingles,1.0,120.0,120.0,120.0,120.0,0.0,480.0,sim
"2,10E+11",17,M,1,parda,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,646.0,692.4,650.9,707.8,espanhol,1.0,180.0,200.0,160.0,180.0,200.0,920.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,562.0,590.4,576.6,636.9,ingles,1.0,160.0,200.0,120.0,200.0,180.0,860.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,517.6,545.7,484.6,407.3,ingles,1.0,80.0,200.0,120.0,120.0,200.0,720.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,381.4,525.2,481.7,399.4,espanhol,1.0,80.0,100.0,100.0,80.0,120.0,480.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,532.3,449.7,528.1,463.0,ingles,1.0,120.0,100.0,120.0,120.0,120.0,580.0,nao
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,588.8,627.8,651.8,652.1,ingles,1.0,160.0,200.0,140.0,140.0,120.0,760.0,sim
"2,10E+11",17,F,1,branca,4,3,nao_respondeu,1,,Domingos Martins,1,1,1,1,416.8,596.7,617.5,542.2,ingles,1.0,140.0,200.0,140.0,180.0,160.0,820.0,sim
"2,10E+11",18,F,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,0,1,1,0,,463.2,422.3,,ingles,1.0,120.0,40.0,40.0,120.0,40.0,360.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,521.3,454.1,446.7,380.3,ingles,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Domingos Martins,0,1,1,0,,585.7,480.0,,ingles,1.0,120.0,100.0,100.0,120.0,180.0,620.0,sim
"2,10E+11",17,F,1,preta,1,3,nao_respondeu,1,,Mimoso do Sul,1,1,1,1,462.1,502.4,552.8,512.6,ingles,1.0,120.0,140.0,120.0,120.0,120.0,620.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Montanha,1,1,1,1,514.3,507.6,564.1,501.5,espanhol,1.0,120.0,120.0,80.0,100.0,120.0,540.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Venda Nova do Imigrante,1,1,1,1,583.7,580.9,537.1,672.9,ingles,1.0,140.0,200.0,140.0,180.0,140.0,800.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,449.6,516.6,537.3,503.3,ingles,1.0,160.0,180.0,160.0,160.0,160.0,820.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,531.8,449.3,491.9,649.1,ingles,1.0,100.0,120.0,120.0,120.0,120.0,580.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,519.9,533.3,528.0,514.9,ingles,1.0,120.0,180.0,140.0,140.0,180.0,760.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Iúna,1,1,1,1,486.0,527.4,458.3,467.6,ingles,1.0,120.0,120.0,80.0,120.0,0.0,440.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Venda Nova do Imigrante,1,1,1,1,455.8,538.0,452.7,465.8,ingles,1.0,140.0,200.0,120.0,160.0,160.0,780.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,485.4,562.8,574.2,620.3,ingles,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
"2,10E+11",19,F,1,parda,1,3,nao_respondeu,1,,Serra,1,1,1,1,420.6,500.7,518.1,560.9,ingles,1.0,120.0,120.0,80.0,120.0,80.0,520.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Barra de São Francisco,1,1,1,1,552.6,678.4,611.0,696.3,espanhol,1.0,160.0,120.0,140.0,160.0,120.0,700.0,sim
"2,10E+11",<_17,F,1,preta,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,528.4,439.5,395.9,613.3,ingles,1.0,140.0,140.0,120.0,160.0,160.0,720.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Vitória,1,1,1,1,500.6,649.5,606.7,833.5,ingles,1.0,160.0,200.0,160.0,200.0,200.0,920.0,sim
"2,10E+11",<_17,M,1,parda,1,3,nao_respondeu,1,,Vitória,1,1,1,1,612.4,637.7,619.1,744.5,ingles,1.0,160.0,180.0,180.0,200.0,200.0,920.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,562.3,552.0,481.1,471.7,ingles,1.0,120.0,120.0,80.0,100.0,140.0,560.0,sim
"2,10E+11",<_17,F,1,branca,1,3,nao_respondeu,1,,Iúna,0,1,1,0,,499.8,499.7,,ingles,1.0,120.0,120.0,100.0,120.0,140.0,600.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Serra,1,1,1,1,465.4,520.1,611.0,596.0,ingles,1.0,140.0,160.0,100.0,120.0,180.0,700.0,sim
"2,10E+11",<_17,M,1,branca,1,3,nao_respondeu,1,,Cariacica,0,1,1,0,,547.1,599.7,,espanhol,1.0,100.0,40.0,40.0,120.0,40.0,340.0,sim
"2,10E+11",17,M,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,566.8,607.6,609.5,645.8,ingles,1.0,120.0,120.0,120.0,120.0,100.0,580.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,425.0,410.6,465.9,464.9,espanhol,1.0,120.0,180.0,120.0,140.0,160.0,720.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Santa Teresa,1,1,1,1,432.3,589.0,460.3,559.7,espanhol,1.0,140.0,180.0,160.0,120.0,120.0,720.0,sim
"2,10E+11",<_17,F,1,parda,1,3,nao_respondeu,1,,Cachoeiro de Itapemirim,1,1,1,1,387.8,532.9,486.2,412.2,ingles,1.0,100.0,160.0,100.0,100.0,140.0,600.0,sim
"2,10E+11",17,M,1,preta,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,412.9,513.3,541.5,525.2,ingles,1.0,80.0,140.0,120.0,120.0,140.0,600.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,570.6,608.9,571.9,735.7,ingles,1.0,140.0,200.0,160.0,120.0,0.0,620.0,sim
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Marataízes,1,1,1,1,464.2,496.3,358.8,437.2,espanhol,6.0,0.0,0.0,0.0,0.0,0.0,0.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,632.1,628.3,587.9,601.8,ingles,1.0,120.0,180.0,120.0,140.0,120.0,680.0,sim
"2,10E+11",17,M,1,amarela,1,3,nao_respondeu,1,,Jaguaré,1,1,1,1,405.0,464.5,466.8,487.0,ingles,1.0,100.0,120.0,100.0,100.0,40.0,460.0,nao
"2,10E+11",17,F,1,parda,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,403.8,588.2,610.4,486.7,ingles,1.0,160.0,200.0,180.0,200.0,200.0,940.0,sim
"2,10E+11",18,M,1,parda,1,3,nao_respondeu,1,,Alegre,1,1,1,1,500.5,592.0,557.1,706.6,ingles,1.0,120.0,120.0,120.0,120.0,60.0,540.0,sim
"2,10E+11",18,F,1,branca,1,3,nao_respondeu,1,,Guarapari,1,1,1,1,448.6,560.4,563.2,488.1,ingles,1.0,120.0,120.0,120.0,140.0,160.0,660.0,sim
"2,10E+11",17,F,1,branca,1,3,nao_respondeu,1,,Vila Velha,1,1,1,1,559.1,554.1,444.2,534.3,ingles,1.0,140.0,120.0,140.0,180.0,180.0,760.0,sim
"2,10E+11",19,F,1,preta,1,3,nao_respondeu,1,,Aracruz,1,1,1,1,536.7,621.3,653.7,656.2,espanhol,1.0,120.0,160.0,120.0,140.0,160.0,700.0,sim
"2,10E+11",17,M,1,amarela,1,3,nao_respondeu,1,,Cariacica,1,1,1,1,460.3,485.7,545.1,417.6,ingles,1.0,120.0,120.0,120.0,120.0,80.0,560.0,sim
